"seg_id_nat","year","month","n","ANN","RGCN","RGCN_ptrn","RNN","seg"
2046,2009,7,31,1.90652475292652,1.21348047464852,1.52522134320039,1.95875031893387,"2046_2009_7_d100"
2046,2009,8,31,2.02169689994809,1.18922481208373,1.16274090327414,1.06462596504152,"2046_2009_8_d100"
2046,2010,6,30,1.9552261821523,1.73693662985148,1.39112540233147,1.56682107162545,"2046_2010_6_d100"
2046,2010,7,31,3.02256555022564,2.23837093490434,1.44635538201531,1.50986116853574,"2046_2010_7_d100"
2046,2010,8,31,2.48572210881264,1.47022495642473,1.08848172860753,1.27722456405992,"2046_2010_8_d100"
2046,2011,6,29,1.5963686324295,1.35244308181905,1.50818808556972,1.28358810943371,"2046_2011_6_d100"
2046,2011,7,31,3.15152365419728,2.50681342406073,1.47287119076225,1.90901417432547,"2046_2011_7_d100"
2046,2011,8,31,2.4205367320691,1.73255086409557,1.54699747231049,1.37084111715107,"2046_2011_8_d100"
2046,2012,6,29,1.70771911065551,1.83800756740676,1.71095701435432,1.62840289902707,"2046_2012_6_d100"
2046,2012,7,30,2.74104207485077,2.26875178386967,1.39946373568051,1.67643041101696,"2046_2012_7_d100"
2046,2012,8,29,2.56570956932448,1.65394258947963,1.02558385909462,1.63782346583824,"2046_2012_8_d100"
2046,2013,6,29,1.33662380095014,1.78498013705781,1.99262211121435,1.43030532216044,"2046_2013_6_d100"
2046,2013,7,31,2.37876442720129,1.47060306429927,1.04545960895201,1.28949374142222,"2046_2013_7_d100"
2046,2013,8,31,1.08711073121102,0.547556019422085,0.422382029481644,0.945164292632605,"2046_2013_8_d100"
2046,2014,6,30,1.1609108494554,0.890375097099782,1.62502128509536,1.20738559473399,"2046_2014_6_d100"
2046,2014,7,31,2.10264486270538,1.30308323499898,1.01775003070567,1.27316855311189,"2046_2014_7_d100"
2046,2014,8,31,1.54828921009753,0.558969116744618,0.79369455991142,1.19459442214232,"2046_2014_8_d100"
2046,2015,6,30,2.03331317039019,1.96506330424447,1.9343810898753,1.59271814348638,"2046_2015_6_d100"
2046,2015,7,31,2.68668179975673,2.0163503336235,1.82850177562279,2.1246877110781,"2046_2015_7_d100"
2046,2015,8,31,2.50799400587076,1.46849900558264,1.19805447167759,1.7733280302789,"2046_2015_8_d100"
2046,2016,6,30,2.03556102370185,1.94342020238975,2.11418183290416,2.40753244812119,"2046_2016_6_d100"
2046,2016,7,31,2.82808542248187,2.25007802188801,1.40562475584587,1.84595413570826,"2046_2016_7_d100"
2046,2016,8,31,3.38134290855101,2.27792807546088,1.73413781117231,2.182012913436,"2046_2016_8_d100"
